,REG,Week,HVO,Diesel,CLASS,miles,GB,IE,AT,BE,DE,DK,ES,FR,IT,NL,NO,PT,SE,CH,LU,PL,HR,SI,fuel,mpg
2104,truck49,18,56.68,0.0,VAN,178.5880681818182,178.5880681818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.68,14.323878455904762
2113,truck49,37,20.0,0.0,VAN,11.7,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.65946265
2118,truck49,42,67.28,0.0,VAN,127.03977272727272,127.03977272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.28,8.584040433973355
2120,truck5,1,0.0,614.44,HGV,910.3352272727273,910.3352272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,614.44,6.735345800000444
2121,truck5,2,250.04,0.0,HGV,973.7130681818181,973.7130681818181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.04,17.703516405897783
2122,truck5,3,273.81,350.0,HGV,1205.1079545454545,1205.1079545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.81,8.782368383128752
2123,truck5,4,463.25,0.0,HGV,988.2113636363636,988.2113636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.25,9.69778261870186
2124,truck5,5,400.27,0.0,HGV,1286.2556818181818,1286.2556818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.27,14.608724342460885
2125,truck5,6,590.74,0.0,HGV,1222.93125,1222.93125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.74,9.411171625947965
2126,truck5,7,386.54,0.0,HGV,621.6295454545455,621.6295454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.54,7.310973923256208
2127,truck5,8,587.6700000000001,0.0,HGV,965.6249999999999,965.6249999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587.6700000000001,7.469869410128132
2128,truck5,9,285.41,0.0,HGV,1031.5142045454545,1031.5142045454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.41,16.43024564711133
2129,truck5,10,461.19000000000005,0.0,HGV,1331.8982954545454,362.9982954545454,0.0,0.0,0.0,659.3000000000001,0.0,0.0,0.0,0.0,309.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.19000000000005,13.12892630365566
2130,truck5,11,488.37,0.0,HGV,1414.921590909091,922.1176136363637,492.8039772727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.37,13.171081137694596
2131,truck5,12,335.67,0.0,HGV,1069.2914772727272,1069.2914772727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.67,14.48176867731633
2132,truck5,13,525.92,0.0,HGV,733.2034090909091,733.2034090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.92,6.337862576122017
2133,truck5,14,468.28999999999996,0.0,HGV,1053.7681818181818,1053.7681818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.28999999999996,10.22982552196677
2134,truck5,15,0.0,687.51,HGV,1318.1022727272727,1318.1022727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687.51,8.715817313235776
2135,truck5,16,333.17,340.0,HGV,1331.7539772727273,1331.7539772727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673.1700000000001,8.993676840233183
2136,truck5,17,377.21,160.0,HGV,1094.5727272727272,1094.5727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.21,9.262720592928785
2137,truck5,18,350.0,0.0,HGV,1478.2494318181818,1478.2494318181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,19.200728455698055
2138,truck5,19,190.0,625.0,HGV,999.9289772727273,999.9289772727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815.0,5.5776283733616845
2139,truck5,20,0.0,247.59,HGV,1388.0647727272726,1388.0647727272726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.59,25.486761915455904
2140,truck5,21,369.02,349.95000000000005,HGV,1264.853409090909,1264.853409090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718.97,7.997743208387125
2141,truck5,22,443.75,286.7,HGV,1021.9715909090909,1021.9715909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730.45,6.360428269855444
2142,truck5,23,0.0,445.65000000000003,HGV,1247.2943181818182,1247.2943181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.65000000000003,12.72368950284569
2143,truck5,24,29.21,246.04,HGV,1171.0517045454546,1171.0517045454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.25,19.341349476901165
2144,truck5,25,391.86,0.0,HGV,883.3596590909091,272.2920454545454,0.0,0.0,0.0,0.0,0.0,0.0,441.46761363636364,0.0,169.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.86,10.248130742093071
2145,truck5,26,334.17,288.47,HGV,726.4914772727273,726.4914772727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,622.6400000000001,5.304342220086683
2146,truck5,27,0.0,184.29,HGV,777.0494318181818,777.0494318181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.29,19.16835775947864
2147,truck5,28,198.77,549.83,HGV,1543.852840909091,1543.852840909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,748.6,9.375492868726168
2148,truck5,29,408.85,0.0,HGV,1117.4579545454544,1117.4579545454544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408.85,12.425252372702813
2149,truck5,30,326.02,627.4100000000001,HGV,1317.6664772727272,1317.6664772727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,953.4300000000001,6.282821387689471
2150,truck5,31,180.27,0.0,HGV,1368.0676136363636,796.5085227272727,571.5590909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.27,34.50024129181858
2151,truck5,32,540.64,0.0,HGV,1052.2022727272727,1052.2022727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.64,8.847673553608182
2152,truck5,33,0.0,247.12,HGV,934.6181818181818,934.6181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.12,17.193502631036818
2153,truck5,34,267.23,0.0,HGV,817.365340909091,817.365340909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.23,13.904937329840996
2154,truck5,35,719.87,0.0,HGV,1075.321590909091,1075.321590909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719.87,6.790821580585257
2155,truck5,36,562.52,0.0,HGV,1026.0977272727273,1026.0977272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562.52,8.292563139047987
2156,truck5,37,229.23,340.64,HGV,1170.6176136363636,1170.6176136363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569.87,9.338503566034598
2157,truck5,38,366.01,328.75,HGV,1467.3897727272727,1465.7897727272727,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694.76,9.601712781244931
2158,truck5,39,197.7,0.0,HGV,1064.8164772727273,515.2244318181818,549.5920454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.7,24.48533909542121
2159,truck5,40,99.88,0.0,HGV,1057.6272727272726,361.42386363636365,696.2034090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.88,48.13845382732006
2160,truck5,41,269.53,345.46,HGV,1580.0329545454545,1136.515909090909,443.51704545454544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,614.99,11.679819207352226
2161,truck5,42,395.21,0.0,HGV,1095.425,1095.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.21,12.600644311252246
2162,truck5,43,265.55,0.0,HGV,1453.152272727273,454.0017045454545,999.1505681818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.55,24.877277407353528
2163,truck5,44,0.0,363.6,HGV,991.8056818181818,991.8056818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.6,12.400544257582009
2164,truck5,45,381.67,499.1,HGV,1115.8704545454545,1115.8704545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.77,5.759559833673429
2165,truck5,46,349.74,222.0,HGV,833.6590909090909,833.6590909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571.74,6.628693561043322
2166,truck5,47,201.6,0.0,HGV,1005.5443181818182,1005.5443181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.6,22.67507425319039
2167,truck5,48,0.0,351.0,HGV,874.4676136363637,874.4676136363637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.0,11.32595006745338
2168,truck5,49,381.93,330.01,HGV,872.74375,872.74375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711.94,5.572901697386718
2175,truck50,14,238.37,0.0,HGV,69.02840909090908,58.428409090909085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.37,1.316480095163363
2178,truck50,17,313.22,0.0,HGV,290.0727272727273,215.3914772727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.68125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.22,4.210129381033372
2181,truck50,20,633.9000000000001,0.0,HGV,902.0914772727273,902.0914772727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.9000000000001,6.469457396931333
2182,truck50,21,180.01,0.0,HGV,1661.553409090909,60.44772727272727,0.0,0.0,0.0,258.5,315.1897727272727,0.0,0.0,0.0,124.06079545454546,246.32784090909092,0.0,657.0272727272727,0.0,0.0,0.0,0.0,0.0,180.01,41.961953988856685
2183,truck50,22,412.01,0.0,HGV,866.7795454545454,363.6517045454545,0.0,0.0,0.0,295.1,0.0,0.0,0.0,0.0,62.40795454545455,0.0,0.0,145.61988636363637,0.0,0.0,0.0,0.0,0.0,412.01,9.563985883341315
2186,truck50,25,201.0,0.0,HGV,583.24375,583.24375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,13.191435718594528
2187,truck50,26,714.77,0.0,HGV,1253.328409090909,1253.328409090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,714.77,7.9714366121746725
2188,truck50,27,594.47,0.0,HGV,965.7573863636363,965.7573863636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594.47,7.3854357605495045
2190,truck50,29,251.02,0.0,HGV,618.6329545454546,618.6329545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.02,11.20373312217969
2192,truck50,31,263.97,0.0,HGV,154.63125,154.63125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.97,2.663058602540061
2193,truck50,32,214.78,0.0,HGV,777.3914772727272,777.3914772727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.78,16.454472580849114
2194,truck50,33,662.35,0.0,HGV,1056.102840909091,1056.102840909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662.35,7.248642808225876
2196,truck50,35,179.45,0.0,HGV,134.06761363636363,134.06761363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.45,3.3963969778553156
2197,truck50,36,246.9,310.0,HGV,1006.3352272727273,1006.3352272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556.9,8.214922810831878
2198,truck50,37,268.01,376.02,HGV,1565.8102272727274,1565.8102272727274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644.03,11.052768063758325
2199,truck50,38,445.07000000000005,277.0,HGV,1307.2414772727273,1307.2414772727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722.07,8.230278792104329
2200,truck50,39,250.16,334.43,HGV,1238.8755681818182,1238.8755681818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.59,9.634170669624321
2201,truck50,40,0.0,290.0,HGV,961.5,961.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,15.07263977586207
2202,truck50,41,547.87,300.0,HGV,1620.334659090909,1620.334659090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,847.87,8.68787336542936
2203,truck50,42,0.0,697.0,HGV,1363.3125,1363.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697.0,8.892024853837878
2204,truck50,43,173.03,440.0,HGV,1231.2875,1231.2875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613.03,9.13094594208277
2205,truck50,44,141.03,521.0,HGV,1215.4306818181817,1215.4306818181817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662.03,8.34623395964959
2206,truck50,45,0.0,284.67,HGV,939.2204545454546,939.2204545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.67,14.999054049265977
2207,truck50,46,196.51,312.47,HGV,916.4568181818182,916.4568181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.98,8.185577383331726
2208,truck50,47,330.65,309.94,HGV,1002.1147727272727,1002.1147727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640.5899999999999,7.111731290135231
2210,truck50,50,210.0,300.01,HGV,1123.3477272727273,1123.3477272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.01,10.01321517122659
2211,truck50,51,0.0,337.65,HGV,977.95625,977.95625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.65,13.167117217718053
2215,truck51,17,100.4,0.0,HGV,75.7,75.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.4,3.427679412350598
2216,truck51,18,308.97,0.0,HGV,111.28579545454545,111.28579545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.97,1.6374251281935286
2218,truck51,20,0.0,698.58,HGV,1045.5556818181817,0.0,0.0,0.0,0.0,344.1454545454545,0.0,0.0,0.0,0.0,701.4102272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.58,6.804074307247299
2219,truck51,21,0.0,378.74,HGV,819.15,0.0,0.0,0.0,0.0,352.05,0.0,0.0,0.0,0.0,467.09999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.74,9.832417023551777
2222,truck51,25,0.0,400.0,HGV,59.539204545454545,59.539204545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.6766764559801137
2223,truck51,26,450.29,270.0,HGV,1293.394318181818,225.96420454545455,0.0,0.0,0.0,662.8,128.8,0.0,0.0,0.0,275.83011363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.29,8.163221724504272
2224,truck51,27,0.0,425.11,HGV,1432.241477272727,57.9,0.0,0.0,0.0,503.28238636363636,517.8,0.0,0.0,0.0,353.2590909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.11,15.316267924571926
2225,truck51,28,439.5,0.0,HGV,1161.6011363636362,117.9,0.0,0.0,0.0,431.6,312.9,0.0,0.0,0.0,299.20113636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.5,12.015343139957595
2226,truck51,29,354.26,200.34,HGV,1128.4335227272727,117.7,0.0,0.0,94.7,388.4,0.0,0.0,0.0,0.0,527.6335227272726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554.6,9.249838357979133
2227,truck51,30,402.44,685.0999999999999,HGV,886.6892045454546,168.67045454545456,0.0,0.0,0.0,0.0,0.0,0.0,602.2,0.0,115.81875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1087.54,3.7065017616750153
2228,truck51,31,0.0,673.44,HGV,1603.3017045454544,117.98238636363637,0.0,0.0,0.0,0.0,0.0,0.0,947.3011363636364,226.7,311.3181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673.44,10.823167388359831
2229,truck51,32,0.0,653.5699999999999,HGV,1579.634659090909,118.5965909090909,0.0,0.0,0.0,828.8,149.02386363636364,0.0,0.0,0.0,344.5142045454545,0.0,0.0,138.7,0.0,0.0,0.0,0.0,0.0,653.5699999999999,10.987593260624863
2230,truck51,33,0.0,600.37,HGV,232.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.37,1.7627958625514268
2231,truck51,34,0.0,534.49,HGV,1538.4022727272727,0.0,0.0,0.0,160.4,0.0,0.0,0.0,418.0,960.0022727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534.49,13.08483823462128
2233,truck51,36,0.0,820.56,HGV,956.0539772727273,0.17272727272727273,0.0,0.0,0.0,463.4443181818182,0.0,0.0,0.0,0.0,492.4369318181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820.56,5.296757611313947
2234,truck51,37,289.89,0.0,HGV,158.65397727272727,158.65397727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.89,2.488030837696274
2235,truck51,39,0.0,442.51,HGV,1971.0806818181818,61.43636363636364,0.0,0.0,0.0,448.6,466.3,0.0,0.0,0.0,20.24431818181818,0.0,0.0,974.5,0.0,0.0,0.0,0.0,0.0,442.51,20.249734868831933
2236,truck51,40,0.0,936.24,HGV,1105.5,207.2,0.0,0.0,0.0,218.8,0.0,0.0,0.0,0.0,679.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.24,5.36796387144322
2237,truck51,41,0.0,265.42,HGV,1107.9,0.0,0.0,0.0,0.0,350.3,0.0,0.0,0.0,0.0,757.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.42,18.976012022454977
2238,truck51,42,0.0,625.06,HGV,1400.2335227272729,0.0,0.0,0.0,0.0,441.8102272727273,0.0,0.0,0.0,0.0,958.4232954545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.06,10.18396252413405
2239,truck51,43,0.0,664.17,HGV,1115.9630681818182,117.59943181818181,0.0,0.0,0.0,629.4,0.0,0.0,0.0,0.0,368.9636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664.17,7.638509033275642
2240,truck51,44,0.0,448.45,HGV,1059.83125,0.0,0.0,0.0,0.0,155.7715909090909,0.0,0.0,0.0,0.0,904.0596590909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.45,10.743869433186532
2241,truck51,45,0.0,1225.29,HGV,1431.365340909091,0.0,0.0,0.0,0.0,714.2653409090909,88.5,0.0,0.0,0.0,628.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225.29,5.310673932418783
2242,truck51,46,0.0,984.8599999999999,HGV,2176.4198863636366,0.0,0.0,204.6,239.10000000000002,664.4,0.0,0.0,549.3,296.7,222.31988636363639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.8599999999999,10.046301688766796
2243,truck51,47,0.0,927.2,HGV,1614.253409090909,0.0,0.0,0.0,0.0,368.8,0.0,0.0,0.0,0.0,1245.453409090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,927.2,7.914733909117872
2244,truck51,48,0.0,443.68,HGV,1512.0607954545453,0.0,0.0,0.0,0.0,947.4607954545454,0.0,0.0,0.0,0.0,564.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.68,15.493068115777033
2245,truck51,49,0.0,202.39,HGV,458.25113636363636,155.85113636363636,0.0,0.0,75.3,0.0,0.0,0.0,0.0,0.0,227.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.39,10.293250202635328
2246,truck51,50,0.0,585.36,HGV,921.9000000000001,0.0,0.0,0.0,79.3,285.3,0.0,0.0,0.0,0.0,557.3000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.36,7.159765564780649
2247,truck51,51,0.0,835.4399999999999,HGV,1556.1107954545453,0.0,0.0,583.9,0.0,741.3,0.0,0.0,0.0,0.0,75.71079545454545,0.0,0.0,0.0,0.0,0.0,0.0,111.8,43.4,835.4399999999999,8.467657433338067
2248,truck52,1,407.41,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.41,0.0
2256,truck52,39,458.66,0.0,HGV,170.65454545454546,117.80000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.85454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.66,1.6914728176545908
2257,truck52,40,202.62,0.0,HGV,134.7,58.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.62,3.022200784720166
2258,truck52,41,378.48,0.0,HGV,796.5687499999999,733.9676136363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.601136363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.48,9.567938143858328
2260,truck52,43,359.37,0.0,HGV,321.7204545454545,221.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02045454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.37,4.069817016458095
2261,truck52,44,177.86,351.62,HGV,575.4670454545455,298.39261363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.07443181818184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.48,4.940932576623205
2263,truck52,46,196.7,355.26,HGV,630.5562500000001,174.94715909090908,0.0,0.0,0.0,121.8,0.0,0.0,0.0,0.0,333.8090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551.96,5.193429709693638
2265,truck52,48,1275.88,648.79,HGV,1250.9210227272729,116.50965909090908,0.0,0.0,0.0,460.1,0.0,0.0,0.0,0.0,674.3113636363637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1924.67,2.954688103524359
2267,truck52,50,0.0,444.67,HGV,471.5460227272727,113.15738636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.38863636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.67,4.820857396406835
